timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1578491313067,267,Search,200,OK,Main 1-7,text,true,,97533,829,14,14,https://www.bing.com:443/?toWww=1&redig=7B0205659ACC40CA8505A21E652FD100,113,0,50
1578491313067,113,Search-0,301,,Main 1-7,text,true,,1011,113,14,14,https://bing.com/,113,0,50
1578491313181,133,Search-1,200,OK,Main 1-7,text,true,,95870,276,14,14,https://www.bing.com:443/?toWww=1&redig=7B0205659ACC40CA8505A21E652FD100,113,0,32
1578491313315,19,Search-2,200,OK,Main 1-7,bin,true,,652,440,14,14,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491313067,437,Search,200,OK,Main 1-19,text,true,,97532,829,13,13,https://www.bing.com:443/?toWww=1&redig=7747FC1559BD484183778603D7D4852C,213,0,48
1578491313067,213,Search-0,301,,Main 1-19,text,true,,1011,113,13,13,https://bing.com/,213,0,48
1578491313280,207,Search-1,200,OK,Main 1-19,text,true,,95869,276,13,13,https://www.bing.com:443/?toWww=1&redig=7747FC1559BD484183778603D7D4852C,190,0,44
1578491313488,16,Search-2,200,OK,Main 1-19,bin,true,,652,440,13,13,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,16,0,0
1578491313265,285,Search,200,OK,Main 1-12,text,true,,97533,829,13,13,https://www.bing.com:443/?toWww=1&redig=65CCC83100AF4E148D96CEEA30D24347,118,0,58
1578491313265,118,Search-0,301,,Main 1-12,text,true,,1011,113,13,13,https://bing.com/,118,0,58
1578491313384,136,Search-1,200,OK,Main 1-12,text,true,,95870,276,13,13,https://www.bing.com:443/?toWww=1&redig=65CCC83100AF4E148D96CEEA30D24347,116,0,38
1578491313521,29,Search-2,200,OK,Main 1-12,bin,true,,652,440,13,13,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,29,0,0
1578491313318,236,Search,200,OK,Main 1-20,text,true,,97533,829,13,13,https://www.bing.com:443/?toWww=1&redig=EC36B814640E4701B579114BA37E38F0,80,0,18
1578491313318,80,Search-0,301,,Main 1-20,text,true,,1011,113,13,13,https://bing.com/,80,0,18
1578491313399,135,Search-1,200,OK,Main 1-20,text,true,,95870,276,13,13,https://www.bing.com:443/?toWww=1&redig=EC36B814640E4701B579114BA37E38F0,117,0,34
1578491313535,19,Search-2,200,OK,Main 1-20,bin,true,,652,440,13,13,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491313317,312,Search,200,OK,Main 1-8,text,true,,97532,829,13,13,https://www.bing.com:443/?toWww=1&redig=F465CFE5ACAC48BDA03C270D37C9CB86,95,0,34
1578491313317,95,Search-0,301,,Main 1-8,text,true,,1011,113,13,13,https://bing.com/,95,0,34
1578491313412,199,Search-1,200,OK,Main 1-8,text,true,,95869,276,13,13,https://www.bing.com:443/?toWww=1&redig=F465CFE5ACAC48BDA03C270D37C9CB86,182,0,35
1578491313612,17,Search-2,200,OK,Main 1-8,bin,true,,652,440,13,13,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,17,0,0
1578491313367,309,Search,200,OK,Main 1-13,text,true,,97533,829,12,12,https://www.bing.com:443/?toWww=1&redig=282259DA74C644E690307C12DE40AFD7,105,0,45
1578491313367,105,Search-0,301,,Main 1-13,text,true,,1011,113,12,12,https://bing.com/,105,0,45
1578491313472,183,Search-1,200,OK,Main 1-13,text,true,,95870,276,12,12,https://www.bing.com:443/?toWww=1&redig=282259DA74C644E690307C12DE40AFD7,166,0,38
1578491313656,20,Search-2,200,OK,Main 1-13,bin,true,,652,440,12,12,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,20,0,0
1578491313715,326,Search,200,OK,Main 1-9,text,true,,97533,829,12,12,https://www.bing.com:443/?toWww=1&redig=6C6668FCE4C14362ADC2825CEA489AE4,162,0,34
1578491313715,162,Search-0,301,,Main 1-9,text,true,,1011,113,12,12,https://bing.com/,162,0,34
1578491313877,143,Search-1,200,OK,Main 1-9,text,true,,95870,276,12,12,https://www.bing.com:443/?toWww=1&redig=6C6668FCE4C14362ADC2825CEA489AE4,123,0,39
1578491314022,19,Search-2,200,OK,Main 1-9,bin,true,,652,440,12,12,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491313618,445,Search,200,OK,Main 1-14,text,true,,97533,829,11,11,https://www.bing.com:443/?toWww=1&redig=128BD7D62CE94EF4B88D8B909C029A92,291,0,35
1578491313618,291,Search-0,301,,Main 1-14,text,true,,1011,113,11,11,https://bing.com/,291,0,35
1578491313910,133,Search-1,200,OK,Main 1-14,text,true,,95870,276,11,11,https://www.bing.com:443/?toWww=1&redig=128BD7D62CE94EF4B88D8B909C029A92,117,0,34
1578491314045,18,Search-2,200,OK,Main 1-14,bin,true,,652,440,11,11,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,18,0,0
1578491313866,256,Search,200,OK,Main 1-15,text,true,,97533,829,11,11,https://www.bing.com:443/?toWww=1&redig=267B3ED66B764D1BAB9A7029A6CCF1C9,98,0,39
1578491313866,98,Search-0,301,,Main 1-15,text,true,,1011,113,11,11,https://bing.com/,98,0,39
1578491313964,138,Search-1,200,OK,Main 1-15,text,true,,95870,276,11,11,https://www.bing.com:443/?toWww=1&redig=267B3ED66B764D1BAB9A7029A6CCF1C9,122,0,43
1578491314103,19,Search-2,200,OK,Main 1-15,bin,true,,652,440,11,11,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491314265,254,Search,200,OK,Main 1-16,text,true,,97533,829,11,11,https://www.bing.com:443/?toWww=1&redig=FD90AC724E3A48648056F3F23A85ED89,96,0,34
1578491314265,96,Search-0,301,,Main 1-16,text,true,,1011,113,11,11,https://bing.com/,96,0,34
1578491314362,139,Search-1,200,OK,Main 1-16,text,true,,95870,276,11,11,https://www.bing.com:443/?toWww=1&redig=FD90AC724E3A48648056F3F23A85ED89,123,0,44
1578491314502,17,Search-2,200,OK,Main 1-16,bin,true,,652,440,11,11,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,17,0,0
1578491314265,400,Search,200,OK,Main 1-10,text,true,,97532,829,11,11,https://www.bing.com:443/?toWww=1&redig=35F0B6B4334D4B589F4B5D4274517264,179,0,34
1578491314265,179,Search-0,301,,Main 1-10,text,true,,1011,113,11,11,https://bing.com/,179,0,34
1578491314444,200,Search-1,200,OK,Main 1-10,text,true,,95869,276,11,11,https://www.bing.com:443/?toWww=1&redig=35F0B6B4334D4B589F4B5D4274517264,184,0,38
1578491314646,19,Search-2,200,OK,Main 1-10,bin,true,,652,440,11,11,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491314365,331,Search,200,OK,Main 1-17,text,true,,97532,829,10,10,https://www.bing.com:443/?toWww=1&redig=B2406CC8EE664945ADF38DA0F9CA44B2,111,0,43
1578491314365,111,Search-0,301,,Main 1-17,text,true,,1011,113,10,10,https://bing.com/,111,0,43
1578491314476,201,Search-1,200,OK,Main 1-17,text,true,,95869,276,10,10,https://www.bing.com:443/?toWww=1&redig=B2406CC8EE664945ADF38DA0F9CA44B2,185,0,39
1578491314678,18,Search-2,200,OK,Main 1-17,bin,true,,652,440,10,10,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,18,0,0
1578491314666,261,Search,200,OK,Main 1-11,text,true,,97533,829,10,10,https://www.bing.com:443/?toWww=1&redig=5051DD9F5F844BB2934800474F911432,97,0,36
1578491314666,97,Search-0,301,,Main 1-11,text,true,,1011,113,10,10,https://bing.com/,97,0,36
1578491314764,146,Search-1,200,OK,Main 1-11,text,true,,95870,276,10,10,https://www.bing.com:443/?toWww=1&redig=5051DD9F5F844BB2934800474F911432,130,0,48
1578491314912,15,Search-2,200,OK,Main 1-11,bin,true,,652,440,10,10,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,15,0,0
1578491314765,272,Search,200,OK,Main 1-18,text,true,,97533,829,9,9,https://www.bing.com:443/?toWww=1&redig=E48BA14A9A5C40D9AF76085202CFDA55,109,0,49
1578491314765,109,Search-0,301,,Main 1-18,text,true,,1011,113,9,9,https://bing.com/,109,0,49
1578491314875,138,Search-1,200,OK,Main 1-18,text,true,,95870,276,9,9,https://www.bing.com:443/?toWww=1&redig=E48BA14A9A5C40D9AF76085202CFDA55,118,0,38
1578491315015,22,Search-2,200,OK,Main 1-18,bin,true,,652,440,9,9,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,22,0,0
1578491315015,168,Search,200,OK,Main 1-19,text,true,,97533,829,9,9,https://www.bing.com:443/?toWww=1&redig=D644F61C48F948A48CE0BA69E0C5EAE2,62,0,0
1578491315015,62,Search-0,301,,Main 1-19,text,true,,1011,113,9,9,https://bing.com/,62,0,0
1578491315077,87,Search-1,200,OK,Main 1-19,text,true,,95870,276,9,9,https://www.bing.com:443/?toWww=1&redig=D644F61C48F948A48CE0BA69E0C5EAE2,85,0,0
1578491315165,18,Search-2,200,OK,Main 1-19,bin,true,,652,440,9,9,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,18,0,0
1578491315167,226,Search,200,OK,Main 1-13,text,true,,97533,829,9,9,https://www.bing.com:443/?toWww=1&redig=6182DF6B43C84DC3A2660A870387F889,126,0,0
1578491315167,126,Search-0,301,,Main 1-13,text,true,,1011,113,9,9,https://bing.com/,126,0,0
1578491315294,78,Search-1,200,OK,Main 1-13,text,true,,95870,276,9,9,https://www.bing.com:443/?toWww=1&redig=6182DF6B43C84DC3A2660A870387F889,75,0,0
1578491315375,18,Search-2,200,OK,Main 1-13,bin,true,,652,440,9,9,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,18,0,0
1578491315268,227,Search,200,OK,Main 1-14,text,true,,97533,829,8,8,https://www.bing.com:443/?toWww=1&redig=A1654E9FC2CB4322B6FEE5A2092EB944,63,0,0
1578491315268,63,Search-0,301,,Main 1-14,text,true,,1011,113,8,8,https://bing.com/,63,0,0
1578491315331,89,Search-1,200,OK,Main 1-14,text,true,,95870,276,8,8,https://www.bing.com:443/?toWww=1&redig=A1654E9FC2CB4322B6FEE5A2092EB944,85,0,0
1578491315422,73,Search-2,200,OK,Main 1-14,bin,true,,652,440,8,8,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,72,0,0
1578491315215,303,Search,200,OK,Main 1-12,text,true,,97533,829,7,7,https://www.bing.com:443/?toWww=1&redig=28F01B0BF96746EFBCAE44469CB37034,90,0,0
1578491315215,90,Search-0,301,,Main 1-12,text,true,,1011,113,7,7,https://bing.com/,90,0,0
1578491315305,83,Search-1,200,OK,Main 1-12,text,true,,95870,276,7,7,https://www.bing.com:443/?toWww=1&redig=28F01B0BF96746EFBCAE44469CB37034,81,0,0
1578491315391,127,Search-2,200,OK,Main 1-12,bin,true,,652,440,7,7,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,127,0,105
1578491315268,281,Search,200,OK,Main 1-20,text,true,,97533,829,6,6,https://www.bing.com:443/?toWww=1&redig=24E7DB00B8AC4EA5820EB99197637635,61,0,0
1578491315268,61,Search-0,301,,Main 1-20,text,true,,1011,113,6,6,https://bing.com/,61,0,0
1578491315329,104,Search-1,200,OK,Main 1-20,text,true,,95870,276,6,6,https://www.bing.com:443/?toWww=1&redig=24E7DB00B8AC4EA5820EB99197637635,100,0,0
1578491315434,115,Search-2,200,OK,Main 1-20,bin,true,,652,440,6,6,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,115,0,95
1578491315517,178,Search,200,OK,Main 1-15,text,true,,97533,829,6,6,https://www.bing.com:443/?toWww=1&redig=AB47CDBA72A04ECB969830233396C5D7,70,0,0
1578491315517,70,Search-0,301,,Main 1-15,text,true,,1011,113,6,6,https://bing.com/,70,0,0
1578491315588,85,Search-1,200,OK,Main 1-15,text,true,,95870,276,6,6,https://www.bing.com:443/?toWww=1&redig=AB47CDBA72A04ECB969830233396C5D7,83,0,0
1578491315676,19,Search-2,200,OK,Main 1-15,bin,true,,652,440,6,6,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,19,0,0
1578491315865,164,Search,200,OK,Main 1-17,text,true,,97533,829,5,5,https://www.bing.com:443/?toWww=1&redig=E9DE171D2EF6410186FF193ADB8C8B3D,59,0,0
1578491315865,59,Search-0,301,,Main 1-17,text,true,,1011,113,5,5,https://bing.com/,59,0,0
1578491315924,83,Search-1,200,OK,Main 1-17,text,true,,95870,276,5,5,https://www.bing.com:443/?toWww=1&redig=E9DE171D2EF6410186FF193ADB8C8B3D,82,0,0
1578491316009,20,Search-2,200,OK,Main 1-17,bin,true,,652,440,5,5,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,20,0,0
1578491315915,228,Search,200,OK,Main 1-16,text,true,,97532,829,4,4,https://www.bing.com:443/?toWww=1&redig=73DE5C4C531A4848A5EF4AAF2D88F18B,59,0,0
1578491315915,59,Search-0,301,,Main 1-16,text,true,,1011,113,4,4,https://bing.com/,59,0,0
1578491315975,147,Search-1,200,OK,Main 1-16,text,true,,95869,276,4,4,https://www.bing.com:443/?toWww=1&redig=73DE5C4C531A4848A5EF4AAF2D88F18B,146,0,0
1578491316126,17,Search-2,200,OK,Main 1-16,bin,true,,652,440,4,4,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,17,0,0
1578491316115,162,Search,200,OK,Main 1-18,text,true,,97533,829,3,3,https://www.bing.com:443/?toWww=1&redig=B3011D5DD68942DD8FC8FC1125197372,61,0,0
1578491316115,61,Search-0,301,,Main 1-18,text,true,,1011,113,3,3,https://bing.com/,61,0,0
1578491316177,82,Search-1,200,OK,Main 1-18,text,true,,95870,276,3,3,https://www.bing.com:443/?toWww=1&redig=B3011D5DD68942DD8FC8FC1125197372,80,0,0
1578491316260,17,Search-2,200,OK,Main 1-18,bin,true,,652,440,3,3,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,17,0,0
1578491316168,218,Search,200,OK,Main 1-20,text,true,,97533,829,2,2,https://www.bing.com:443/?toWww=1&redig=07B720FAEF874EF68197AE210418827A,94,0,33
1578491316168,94,Search-0,301,,Main 1-20,text,true,,1011,113,2,2,https://bing.com/,94,0,33
1578491316263,95,Search-1,200,OK,Main 1-20,text,true,,95870,276,2,2,https://www.bing.com:443/?toWww=1&redig=07B720FAEF874EF68197AE210418827A,78,0,0
1578491316359,27,Search-2,200,OK,Main 1-20,bin,true,,652,440,2,2,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,27,0,0
1578491316366,362,Search,200,OK,Main 1-19,text,true,,97533,829,1,1,https://www.bing.com:443/?toWww=1&redig=463706EE1517425F95BD32011A1BC08B,213,0,86
1578491316366,213,Search-0,301,,Main 1-19,text,true,,1011,113,1,1,https://bing.com/,213,0,86
1578491316579,126,Search-1,200,OK,Main 1-19,text,true,,95870,276,1,1,https://www.bing.com:443/?toWww=1&redig=463706EE1517425F95BD32011A1BC08B,109,0,33
1578491316708,20,Search-2,200,OK,Main 1-19,bin,true,,652,440,1,1,https://www.bing.com:443/sa/simg/bing_p_rr_teal_min.ico,20,0,0
